"codLinea","codLineaStr","codLineaStrSin","userCodLinea","nombreLinea","observaciones","cabeceraIda","cabeceraVuelta","avisoSinHorarioEs","avisoSinHorarioEn","tagsAccesibilidad","linea","sentido","orden","espera","fechaInicioDemanda","fechaFinDemanda","codParada","nombreParada","direccion","lon","lat","lineas"
"44.0","44","44","N4","Paseo del Parque - Teatinos - Pto. de la Torre (Nocturno 4)","Eliminacion Plaza Marina- Traslado Cabecera Parque","Paseo del Parque","Puerto de la Torre","","","n4,n 4,ene4,ene 4,nocturno4,nocturno 4,nocturna4,nocturna 4,night4,night 4","","2","69","","","","1462","Av. de Andalucía - Jardines Picasso","AV ANDALUCIA 21","-4.432869","36.716938",""
"44.0","44","44","N4","Paseo del Parque - Teatinos - Pto. de la Torre (Nocturno 4)","Eliminacion Plaza Marina- Traslado Cabecera Parque","Paseo del Parque","Puerto de la Torre","","","n4,n 4,ene4,ene 4,nocturno4,nocturno 4,nocturna4,nocturna 4,night4,night 4","","2","70","","","","1463","Av. de Andalucía - Rotonda","AV ANDALUCIA 11","-4.4305334","36.716763",""
"44.0","44","44","N4","Paseo del Parque - Teatinos - Pto. de la Torre (Nocturno 4)","Eliminacion Plaza Marina- Traslado Cabecera Parque","Paseo del Parque","Puerto de la Torre","","","n4,n 4,ene4,ene 4,nocturno4,nocturno 4,nocturna4,nocturna 4,night4,night 4","","2","71","","","","2119","Alameda Principal - Sur","ALMD PRINCIPAL 35","-4.4240503","36.717155",""
"44.0","44","44","N4","Paseo del Parque - Teatinos - Pto. de la Torre (Nocturno 4)","Eliminacion Plaza Marina- Traslado Cabecera Parque","Paseo del Parque","Puerto de la Torre","","","n4,n 4,ene4,ene 4,nocturno4,nocturno 4,nocturna4,nocturna 4,night4,night 4","","2","72","","","","3324","Paseo del Parque - Plaza de la Marina","PSO ESPAÑA 1C","-4.418903","36.718575",""
"44.0","44","44","N4","Paseo del Parque - Teatinos - Pto. de la Torre (Nocturno 4)","Eliminacion Plaza Marina- Traslado Cabecera Parque","Paseo del Parque","Puerto de la Torre","","","n4,n 4,ene4,ene 4,nocturno4,nocturno 4,nocturna4,nocturna 4,night4,night 4","","2","73","","","","117","Paseo del Parque - Ayuntamiento","PSO PARQUE 6","-4.4155726","36.7195",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","1","","","","13801","Av. M. Agustín Heredia","AV MANUEL AGUSTIN HEREDIA 1","-4.420708","36.716328",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","2","","","","3602","Córdoba","CL CORDOBA 9","-4.422043","36.716545",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","3","","","","2003","Plaza de Manuel Azaña","PZA MANUEL AZAÑA 2","-4.4492455","36.71506",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","4","","","","1078","Cmno. Loma San Julián - Centro Comercial","CMNO. GUADALMAR LA LOMA 26","-4.469404","36.66901",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","5","","","","1037","Cmno. Loma de San Julián - Centro Comercial","CMNO. GUADALMAR LA LOMA 28","-4.468786","36.66899",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","6","","","","1013","M. Curros Enríquez - Ctra. de Guadalmar","CL MANUEL CURROS ENRIQUEZ 41","-4.46423","36.668545",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","7","","","","1014","M. Curros Enríquez - Calle Wilkinson","CL MANUEL CURROS ENRIQUEZ 21","-4.46159","36.66764",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","8","","","","1015","Castellón de la Plana - Residencia","CL CASTELLON DE LA PLANA 11","-4.4581714","36.66631",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","9","","","","1016","Rogelio Oliva - Hotel Guadalmar","CL ROGELIO OLIVA Fte 11","-4.460632","36.664",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","10","","","","1017","Rogelio Oliva - Calle Wilkinson","CL ROGELIO OLIVA 96","-4.4633703","36.66552",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","11","","","","1018","Rogelio Oliva - Crta. Campo de Golf","CL ROGELIO OLIVA 114","-4.4661093","36.666786",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","12","","","","1036","Ctra. Campo de Golf - Arraijanal","CTRA CAMPO DE GOLF Fte. 34","-4.472805","36.659206",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","13","","","","1019","Ctra. Campo de Golf - Vega de Oro","CTRA CAMPO DE GOLF Fte. 75","-4.474203","36.65761",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","14","","","","1020","Ctra. Campo de Golf - Parador de Turismo","CTRA CAMPO DE GOLF 171","-4.4778347","36.65337",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","15","","","","1074","Av. Moserrat Caballe - Parque de Ocio","AV MONSERRAT CABALLE 2","-4.480288","36.65422",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","16","","","","1022","Ctra. de Coín - Los Paseros","CTRA COIN 20","-4.48956","36.658535",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","17","","","","1023","Ctra. de Coín - Centro Comercial","CTRA COIN 32","-4.493402","36.659645",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","18","","","","1024","Ctra. de Coín - P. I. El Alamo","CTRA COIN 62","-4.4989552","36.66069",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","19","","","","1025","Ctra. de Coín - Heliomar","CTRA COIN 70","-4.502779","36.66142",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","20","","","","13802","Cuartel de la Guardia Civil","CTRA COIN 78","-4.5051513","36.66193",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","21","","","","1026","Calle Torremolinos - Heliomar","CL TORREMOLINOS 71","-4.5054708","36.662823",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","22","","","","1027","Calle Torremolinos - Av. San Javier","CL TORREMOLINOS 29","-4.5038633","36.665844",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","23","","","","1028","Teresa Blasco - Mercado","CL TERESA BLASCO 1","-4.5035315","36.66791",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","24","","","","1029","Cmno. del Retiro - La Tosca","CMNO RETIRO 10","-4.5059805","36.669193",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","25","","","","1030","Cmno. del Retiro - Cementerio","CMNO RETIRO 40","-4.5090885","36.66918",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","1","26","","","","1031","Eduardo Palanca - Los Jazmines","CL EDUARDO PALANCA 41","-4.512623","36.66921",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","27","","","","13861","Calle Torremolinos - Av. San Javier","CL TORREMOLINOS 27","-4.503862","36.665848",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","28","","","","13862","Teresa Blasco - Mercado","CL TERESA BLASCO 1","-4.5035315","36.66792",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","29","","","","1066","Plaza de la Inmaculada","PL INMACULADA 3","-4.503152","36.66992",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","30","","","","1083","Monsálvez","CL MONSALVEZ 20","-4.5002594","36.66727",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","31","","","","1084","Enrique Van Dulken - Centro de Salud","CL ENRIQUE VAN DULKEN 11","-4.498811","36.66501",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","32","","","","1085","Periodista J.A. Rando","CL PERIODISTA JUAN ANTONIO RANDO 5","-4.49947","36.662132",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","33","","","","1071","Ctra. de Coín - Lourdes","CTRA COIN 57","-4.498854","36.660336",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","34","","","","1072","Ctra. de Coín - La Casita de Madera","CTRA COIN 23","-4.4931545","36.659256",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","35","","","","1073","Ctra. de Coín - Los Paseros","CTRA COIN 11","-4.4891043","36.657974",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","36","","","","1080","Av. Monserrat Caballé - Parque de Ocio","AV VICTORIA DE LOS ANGELES 1","-4.480071","36.653893",""
"45.0","45","45","N5","Av. M. A. Heredia - Guadalmar - Churriana","Cambio de sentido Alameda de Colón","Muelle Heredia","Alhaurín de la Torre","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","Horarios especiales, consultar http://info.emtmalaga.es/emtmalaga/app/Nocturno_5.pdf Gracias por su atención","","","2","37","","","","1075","Ctra. Campo de Golf - Parador de Turismo","CTRA CAMPO DE GOLF 171","-4.4774127","36.653793",""
